"codeSystem","id","code","codeSystemVersion","instanceType","uuid:ID","decode"
"http://www.cdisc.org","Code_34","C201355","2023-12-15","Code","ba35049a-2174-4e83-b60b-d1493694d75b","Start to Start"
"http://www.cdisc.org","Code_35","C201357","2023-12-15","Code","f84616c2-ca3a-4f06-80ae-6919cc9ddad3","Before"
"http://www.cdisc.org","Code_36","C201355","2023-12-15","Code","4fdb220d-65d2-4aae-93be-a47db8d1cd04","Start to Start"
"http://www.cdisc.org","Code_37","C201357","2023-12-15","Code","a371579c-ca24-407f-8461-fc1361ae5377","Before"
"http://www.cdisc.org","Code_38","C201355","2023-12-15","Code","e38f10db-aefa-403d-98ab-3b008d6e473d","Start to Start"
"http://www.cdisc.org","Code_39","C201357","2023-12-15","Code","ea352b04-1170-4aa0-9a27-03ddecd82912","Before"
"http://www.cdisc.org","Code_40","C201355","2023-12-15","Code","30c51164-eb1e-40b6-8429-f9e28f8545db","Start to Start"
"http://www.cdisc.org","Code_41","C201357","2023-12-15","Code","5265e6ec-3d72-4cba-b6ec-88d9aa8f8a97","Before"
"http://www.cdisc.org","Code_42","C201355","2023-12-15","Code","27e4530a-451f-46ca-9ea6-66ed6c6eef59","Start to Start"
"http://www.cdisc.org","Code_43","C201358","2023-12-15","Code","2aaf98d3-a719-43d5-9c29-b228df996607","Fixed Reference"
"http://www.cdisc.org","Code_44","C201355","2023-12-15","Code","29b9b3f1-3e65-441f-906f-391182c03140","Start to Start"
"http://www.cdisc.org","Code_45","C201356","2023-12-15","Code","fc6909fb-d547-4799-84a7-79e8ee9085fc","After"
"http://www.cdisc.org","Code_46","C201355","2023-12-15","Code","08e07a80-3c47-4cdb-b636-44185d55d912","Start to Start"
"http://www.cdisc.org","Code_47","C201356","2023-12-15","Code","2e89cad9-997e-4a9a-ba06-6945de9c79b7","After"
"http://www.cdisc.org","Code_48","C201355","2023-12-15","Code","d4be6568-2ac6-491f-b5ac-baf241527485","Start to Start"
"http://www.cdisc.org","Code_49","C201356","2023-12-15","Code","c23a96eb-03d8-40a4-9233-1c10e9d84eae","After"
"http://www.cdisc.org","Code_50","C201355","2023-12-15","Code","92f81c04-6665-4fc2-bf04-422925a74644","Start to Start"
"http://www.cdisc.org","Code_51","C201356","2023-12-15","Code","e2e16fd8-75f3-47c8-ab0d-eaf7666667b6","After"
"http://www.cdisc.org","Code_52","C201355","2023-12-15","Code","e6837791-c85a-495b-86ed-d0bb488c5b33","Start to Start"
"http://www.cdisc.org","Code_53","C201356","2023-12-15","Code","f3cb6a27-1d51-493c-9de9-fb9daab5a033","After"
"http://www.cdisc.org","Code_54","C201355","2023-12-15","Code","58d24402-8f20-4a91-819f-731be012729d","Start to Start"
"http://www.cdisc.org","Code_55","C201356","2023-12-15","Code","89b5973b-d23d-40f7-9071-c5a7eb3c1221","After"
"http://www.cdisc.org","Code_56","C201355","2023-12-15","Code","74f0e81c-c5be-4720-acce-a25b7f105951","Start to Start"
"http://www.cdisc.org","Code_57","C201356","2023-12-15","Code","c425034c-71ff-4e79-bfe6-f7e55d316376","After"
"http://www.cdisc.org","Code_58","C201355","2023-12-15","Code","c258e48c-57e2-41e8-80b3-c460256d4dec","Start to Start"
"http://www.cdisc.org","Code_59","C201356","2023-12-15","Code","937dff53-29f3-46c5-9625-15a2d9e73153","After"
"http://www.cdisc.org","Code_60","C201355","2023-12-15","Code","9d931960-200c-4cd8-9d73-b8fea4e62bd7","Start to Start"
"http://www.cdisc.org","Code_61","C201356","2023-12-15","Code","a9bbbe14-bb80-47ee-9195-dbdc9c135cd8","After"
"http://www.cdisc.org","Code_62","C201355","2023-12-15","Code","1165eb79-cd20-4729-8043-3dc5c12b9b4c","Start to Start"
"http://www.cdisc.org","Code_63","C201356","2023-12-15","Code","9acb7f61-6b17-458d-a377-8d5e054d118a","After"
"http://www.cdisc.org","Code_64","C201355","2023-12-15","Code","e8f4acf1-dae5-4420-8389-b5f468a56c3b","Start to Start"
"http://www.cdisc.org","Code_65","C201356","2023-12-15","Code","5123d717-ddb0-4810-91ce-e90c7afc1410","After"
"http://www.cdisc.org","Code_66","C201355","2023-12-15","Code","dab37a03-c3ba-45ed-8cf8-f15b60fc0741","Start to Start"
"http://www.cdisc.org","Code_67","C201356","2023-12-15","Code","4aed6a02-475b-470a-a4a8-45b9708ed817","After"
"http://www.cdisc.org","Code_68","C201355","2023-12-15","Code","3b18a443-9d90-4e97-8e9d-80541256ad6a","Start to Start"
"http://www.cdisc.org","Code_69","C201356","2023-12-15","Code","deb25560-2b28-48a0-b529-d580f82e63b2","After"
"http://www.cdisc.org","Code_70","C201355","2023-12-15","Code","bf6ce604-7f91-45b0-ba44-35d4801deaa3","Start to Start"
"http://www.cdisc.org","Code_71","C201356","2023-12-15","Code","68f41474-42f1-452b-90ab-c9c7253632d7","After"
"http://www.cdisc.org","Code_72","C201355","2023-12-15","Code","7294a71c-ae00-45c1-8c82-977fca1ef4b6","Start to Start"
"http://www.cdisc.org","Code_73","C201356","2023-12-15","Code","b8eae6ec-1b7d-4de9-952e-43849827a015","After"
"http://www.cdisc.org","Code_74","C201355","2023-12-15","Code","cd257c00-1149-4fcc-8f2f-643d722c80b8","Start to Start"
"http://www.cdisc.org","Code_75","C201356","2023-12-15","Code","17de172f-a766-4206-b632-279951c47ebe","After"
"http://www.cdisc.org","Code_76","C201355","2023-12-15","Code","18e90014-1b68-45f3-99a7-09a45ea3b1e9","Start to Start"
"http://www.cdisc.org","Code_77","C201356","2023-12-15","Code","0fcb2a8f-8b0c-49b2-8aba-5f0baa4ee0ec","After"
"http://www.cdisc.org","Code_78","C201355","2023-12-15","Code","202a245e-244d-47a6-a430-8df0afc54618","Start to Start"
"http://www.cdisc.org","Code_79","C201356","2023-12-15","Code","bb2e375e-539b-4403-88bb-ca103d7ea506","After"
"http://www.cdisc.org","Code_80","C201355","2023-12-15","Code","36935430-0716-4864-84a8-fd589564c1b6","Start to Start"
"http://www.cdisc.org","Code_81","C201356","2023-12-15","Code","52974a27-f1f2-4688-a67c-3d8c2d2d72d2","After"
"http://www.cdisc.org","Code_82","C201355","2023-12-15","Code","cd370d9c-7a42-43bf-9384-faaf76b4573a","Start to Start"
"http://www.cdisc.org","Code_83","C201356","2023-12-15","Code","196d910c-aadd-4fd2-9d44-732194f469e3","After"
"http://www.cdisc.org","Code_84","C201355","2023-12-15","Code","3d90a1d3-015d-4c52-9c3b-0116744e824f","Start to Start"
"http://www.cdisc.org","Code_85","C201356","2023-12-15","Code","7839f242-151d-436a-a783-9b229127cdaf","After"
"http://www.cdisc.org","Code_86","C201355","2023-12-15","Code","7b6b7f0a-47b5-453e-ac33-5ee543e7fb44","Start to Start"
"http://www.cdisc.org","Code_87","C201356","2023-12-15","Code","a050e45b-0306-475a-9f2f-2d794916696a","After"
"http://www.cdisc.org","Code_88","C201355","2023-12-15","Code","ba165186-37c7-4c82-b0e1-d01c1471f610","Start to Start"
"http://www.cdisc.org","Code_89","C201356","2023-12-15","Code","1e02691c-de33-4148-bc69-4ec263729e70","After"
"http://www.cdisc.org","Code_90","C201355","2023-12-15","Code","bb35ab45-85a9-4ea3-9211-82bbc89976ca","Start to Start"
"http://www.cdisc.org","Code_91","C201356","2023-12-15","Code","11908a78-370b-42ba-b571-c6e0260d207c","After"
"http://www.cdisc.org","Code_92","C201355","2023-12-15","Code","e9118707-007b-483d-ac16-bf441f27da9e","Start to Start"
"http://www.cdisc.org","Code_93","C201356","2023-12-15","Code","908b2b0a-b686-4651-9732-d6e51a86a501","After"
"http://www.cdisc.org","Code_94","C201355","2023-12-15","Code","8662ba09-ee82-4ca5-a1ab-921ef6d4970e","Start to Start"
"http://www.cdisc.org","Code_95","C201356","2023-12-15","Code","253b965c-b12b-4661-a50a-0d5d51ae3305","After"
"http://www.cdisc.org","Code_96","C201355","2023-12-15","Code","1305ce4f-aacf-4eda-84a5-164c7ffc42d3","Start to Start"
"http://www.cdisc.org","Code_97","C201356","2023-12-15","Code","d9ea305f-7f2f-432e-98a3-2a090d87444e","After"
"http://www.cdisc.org","Code_98","C201355","2023-12-15","Code","3966fda7-59ab-4c9b-bfa1-98d5b48100b1","Start to Start"
"http://www.cdisc.org","Code_99","C201356","2023-12-15","Code","e0c093a8-630a-446e-8653-8425eeac837e","After"
"http://www.cdisc.org","Code_100","C201355","2023-12-15","Code","1b58471f-e24f-46cf-af92-7dd26341396d","Start to Start"
"http://www.cdisc.org","Code_101","C201356","2023-12-15","Code","74dc0a4f-f8c7-44dc-b016-1a5bea9584da","After"
"http://www.cdisc.org","Code_102","C201355","2023-12-15","Code","bc9754cc-1d02-466e-a862-b327440bc1de","Start to Start"
"http://www.cdisc.org","Code_103","C201356","2023-12-15","Code","8b1ad018-1b3d-4504-8f91-73e51f48273d","After"
"http://www.cdisc.org","Code_104","C201355","2023-12-15","Code","0d474377-674a-4934-b019-7ebdf10529fd","Start to Start"
"http://www.cdisc.org","Code_105","C201356","2023-12-15","Code","44aaa10e-82be-4771-a714-09e61b9f6dbf","After"
"http://www.cdisc.org","Code_106","C201355","2023-12-15","Code","244fa6c8-8956-43de-b1f8-0de17ac0dbea","Start to Start"
"http://www.cdisc.org","Code_107","C201356","2023-12-15","Code","53b8cb05-9eb4-47da-9f80-f762ed1958e3","After"
"http://www.cdisc.org","Code_108","C201355","2023-12-15","Code","953d2d48-10ef-449a-9d0f-f43c7aa329e6","Start to Start"
"http://www.cdisc.org","Code_109","C201356","2023-12-15","Code","c68064f8-5c28-4444-b1d3-ce0f6631904e","After"
"http://www.cdisc.org","Code_110","C201355","2023-12-15","Code","9d75ffab-cc13-4a73-852a-50d77d4ef8a3","Start to Start"
"http://www.cdisc.org","Code_111","C201356","2023-12-15","Code","328082fe-e39f-42bf-8a50-9c674de9fdce","After"
"http://www.cdisc.org","Code_112","C201355","2023-12-15","Code","94746ee5-07e2-438a-af99-7375b2c0b307","Start to Start"
"http://www.cdisc.org","Code_113","C201356","2023-12-15","Code","d5d5b9bc-e5f0-4e2f-9838-595bd15ee79b","After"
"http://www.cdisc.org","Code_114","C201355","2023-12-15","Code","02d9e3b6-4c10-4598-81c7-a8d8b2353c65","Start to Start"
"http://www.cdisc.org","Code_115","C201356","2023-12-15","Code","6408be2e-87dd-4b73-9ae3-ec71a706a743","After"
"http://www.cdisc.org","Code_116","C201355","2023-12-15","Code","046a871e-64fb-4779-98eb-3b6b0959a068","Start to Start"
"http://www.cdisc.org","Code_117","C201356","2023-12-15","Code","b2f4406e-58b3-4d3e-9cff-1a5ae91f586f","After"
"http://www.cdisc.org","Code_118","C201355","2023-12-15","Code","364aa35b-5d89-4bf3-a76a-d3bf4902c9b5","Start to Start"
"http://www.cdisc.org","Code_119","C201356","2023-12-15","Code","6cd504eb-c8d0-48f8-9c1c-86c1aacf0563","After"
"http://www.cdisc.org","Code_120","C201355","2023-12-15","Code","cc2afc38-d7eb-4b74-888a-0a326f784d93","Start to Start"
"http://www.cdisc.org","Code_121","C201356","2023-12-15","Code","a850edff-7110-48fc-9c35-803e26972409","After"
"http://www.cdisc.org","Code_122","C201355","2023-12-15","Code","8b5dfafa-582a-493e-8a38-51d7ee1b828e","Start to Start"
"http://www.cdisc.org","Code_123","C201356","2023-12-15","Code","89a65a09-e7a2-4d3b-ad11-d2a94d2f6041","After"
"http://www.cdisc.org","Code_124","C201355","2023-12-15","Code","e40427e9-3ddc-40f2-b400-7f59baf46c1b","Start to Start"
"http://www.cdisc.org","Code_148","C201358","2023-12-15","Code","a8ebd126-926f-49f3-961c-7b02ede51221","Fixed Reference"
"http://www.cdisc.org","Code_149","C201355","2023-12-15","Code","3ac0df35-7185-4f2f-9f10-0b522288f980","Start to Start"
"http://www.cdisc.org","Code_150","C201358","2023-12-15","Code","220d4cf9-0f36-4fba-9659-fb6f42f4a2db","Fixed Reference"
"http://www.cdisc.org","Code_151","C201355","2023-12-15","Code","78039c75-c913-4559-b2c7-b82a14e2f9e8","Start to Start"
"http://www.cdisc.org","Code_126","C201357","2023-12-15","Code","df78b022-bab9-4110-bf0a-e82c62089675","Before"
"http://www.cdisc.org","Code_127","C201355","2023-12-15","Code","f821f119-3956-4d1c-9858-5aef9f0ee787","Start to Start"
"http://www.cdisc.org","Code_128","C201358","2023-12-15","Code","20386408-8f24-49bd-bd52-f8eaa9cbfd67","Fixed Reference"
"http://www.cdisc.org","Code_129","C201355","2023-12-15","Code","0470ae51-815c-425d-bce1-450a050b656d","Start to Start"
"http://www.cdisc.org","Code_130","C201356","2023-12-15","Code","182cbd56-47f8-4963-b167-4f7b46ecbca9","After"
"http://www.cdisc.org","Code_131","C201355","2023-12-15","Code","a2965043-83e3-4560-8985-07edf1bee279","Start to Start"
"http://www.cdisc.org","Code_132","C201356","2023-12-15","Code","c4085db4-1137-41fa-857b-9bf672007235","After"
"http://www.cdisc.org","Code_133","C201355","2023-12-15","Code","176bd7a9-a512-43a3-aba6-489e3d26a35e","Start to Start"
"http://www.cdisc.org","Code_134","C201356","2023-12-15","Code","9c86a0ee-a706-4457-bd68-a6737c0ffd31","After"
"http://www.cdisc.org","Code_135","C201355","2023-12-15","Code","298189ff-74ba-45f6-9958-64842b7d18ac","Start to Start"
"http://www.cdisc.org","Code_136","C201356","2023-12-15","Code","c7ae8796-96bf-4aa1-8eef-6f776f7872ec","After"
"http://www.cdisc.org","Code_137","C201355","2023-12-15","Code","18f7de00-2065-42cd-b999-a16f54d9db0e","Start to Start"
"http://www.cdisc.org","Code_138","C201356","2023-12-15","Code","091008e0-825c-4fd3-8243-b177f47b5784","After"
"http://www.cdisc.org","Code_139","C201355","2023-12-15","Code","32d4a646-3d92-4170-9178-10d25209d4d8","Start to Start"
"http://www.cdisc.org","Code_140","C201356","2023-12-15","Code","308db9d6-fbef-4983-9e93-3475dae9af6c","After"
"http://www.cdisc.org","Code_141","C201355","2023-12-15","Code","3a091eb3-27e1-4a94-83a8-218b5883da13","Start to Start"
"http://www.cdisc.org","Code_142","C201356","2023-12-15","Code","8566fed1-bc85-405a-8cc7-d7e22de1f3a4","After"
"http://www.cdisc.org","Code_143","C201355","2023-12-15","Code","9d15de74-9ef4-48ae-9196-0b8e71f98eaa","Start to Start"
"http://www.cdisc.org","Code_144","C201356","2023-12-15","Code","fbc0cfa0-279e-4f75-ac8a-43e4b2aecf5c","After"
"http://www.cdisc.org","Code_145","C201355","2023-12-15","Code","e78dc410-6421-491f-9a40-d98542e1148b","Start to Start"
"http://www.cdisc.org","Code_146","C201356","2023-12-15","Code","29690c02-7ae2-40ad-adb7-292cdaadb548","After"
"http://www.cdisc.org","Code_147","C201355","2023-12-15","Code","bda710a4-cba0-4107-a79d-707118a00cac","Start to Start"
"http://www.cdisc.org","Code_152","C201358","2023-12-15","Code","67326460-76c3-4b92-9323-0e3ffa758ffa","Fixed Reference"
"http://www.cdisc.org","Code_153","C201355","2023-12-15","Code","7958d422-4f64-447c-966f-551d8055f97a","Start to Start"
"http://www.cdisc.org","Code_563","C70793","2023-12-15","Code","91747c28-4cb3-461b-abbb-8cc4bf37ffc4","Clinical Study Sponsor"
"ISO 3166 1 alpha3","Code_564","GBR","2020-08","Code","3935837a-3373-46a5-bb5f-6a4ae5f449f3","United Kingdom of Great Britain and Northern Ireland"
"http://www.cdisc.org","Code_4","C99905x1","2023-12-15","Code","9e2e525e-12fd-467a-9b1f-aa2365cca9b8","Brief Study Title"
"http://www.cdisc.org","Code_5","C99905x2","2023-12-15","Code","dfbf2b3d-c26c-4fed-a3bd-cff049c77bb3","Official Study Title"
"http://www.cdisc.org","Code_6","C99905x3","2023-12-15","Code","c929f550-7d71-4efb-8c9f-15f33a40cb50","Public Study Title"
"http://www.cdisc.org","Code_7","C99905x4","2023-12-15","Code","12c688dc-1e75-41cb-bd4b-342f7a6c3e4d","Scientific Study Title"
"http://www.cdisc.org","Code_8","C25508","2023-12-15","Code","02304a06-4cdc-4fdc-8466-d0ce170d02ad","Final"
"http://www.cdisc.org","Code_9","C132352","2023-12-15","Code","3c7f2624-1bd8-47fe-b3fd-99a9c3df9d38","Sponsor Approval Date"
"http://www.cdisc.org","Code_10","C68846","2023-12-15","Code","86b52fb6-cae1-4fe9-9acb-d4fbf2e54d6c","Global"
"http://www.cdisc.org","Code_11","C132352","2023-12-15","Code","9d1af872-6223-4818-8cce-345ab01a2093","Sponsor Approval Date"
"http://www.cdisc.org","Code_12","C68846","2023-12-15","Code","2d0cf512-77ac-44ae-84a8-5d6ca5c5dc2b","Global"
"http://www.cdisc.org","Code_13","C132352","2023-12-15","Code","c0fcfa8f-080b-4dfc-b37c-5fb3b5efd3de","Sponsor Approval Date"
"http://www.cdisc.org","Code_14","C68846","2023-12-15","Code","712d2916-5806-4a40-a5b3-4c34da2f7e36","Global"
"http://www.cdisc.org","Code_15","C132352","2023-12-15","Code","0ddbbb08-64f0-4ae9-9834-336dc132a39f","Sponsor Approval Date"
"http://www.cdisc.org","Code_16","C68846","2023-12-15","Code","0bf7d391-a5db-4526-9e08-a510f974c37d","Global"
"http://www.cdisc.org","Code_17","C132352","2023-12-15","Code","c8d34607-f671-4cec-a930-d8c6ed046088","Sponsor Approval Date"
"http://www.cdisc.org","Code_19","C25464","2023-12-15","Code","4cbb19d7-d995-4136-88af-472b7b4acf3f","Country"
"ISO 3166 1 alpha3","Code_18","USA","2020-08","Code","da0ea965-300e-49a4-8185-3859abc9917c","United States of America"
