"codeSystem","id","code","codeSystemVersion","instanceType","uuid:ID","decode"
"http://www.cdisc.org","Code_303","C36292","2023-12-15","Code","3c5613e9-5c35-4aa3-b3a1-cb41ec0bccf8","Laboratory Test Result"
"http://www.cdisc.org","Code_304","C67255","2023-12-15","Code","466ac619-3b37-42da-8d74-15d0c89725f3","Billion per Liter"
"http://www.cdisc.org","Code_305","C67452","2023-12-15","Code","da3c1f16-46a6-4177-9947-4d36729cd7f9","Thousand per Milliliter"
"http://www.cdisc.org","Code_306","C67391","2023-12-15","Code","0cfb4dfb-f88e-44d5-a9bf-73a140c5cfc1","Unit of Number Concentration"
"http://www.cdisc.org","Code_307","C70713","2023-12-15","Code","87607a4b-a162-4db3-be08-e2be751ecc55","Biospecimen Type"
"http://www.cdisc.org","Code_308","C49487","2023-12-15","Code","a733d6e9-c75f-4fb0-a3be-29bbb3e82f23","No"
"http://www.cdisc.org","Code_309","C49488","2023-12-15","Code","d09a12f9-e922-45db-9033-e59eb8242dc1","Yes"
"http://www.cdisc.org","Code_310","C83309","2023-12-15","Code","6deedbc5-e6c8-4172-91a5-630380d2439a","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_311","C64470","2023-12-15","Code","7ee5ff05-4135-4081-aaad-d3638bc78ba4","BASO"
"http://www.cdisc.org","Code_312","C64809","2023-12-15","Code","34afcb61-0ef4-4da8-8bc5-3182818b7fd9","SODIUM"
"http://www.cdisc.org","Code_313","C36292","2023-12-15","Code","b77ac6b1-a942-440e-b824-219a006633dd","Laboratory Test Result"
"http://www.cdisc.org","Code_314","C67474","2023-12-15","Code","419a797b-f77a-4fec-b9f5-53dde7e60e8b","Milliequivalent per Liter"
"http://www.cdisc.org","Code_315","C67473","2023-12-15","Code","99346974-4ca1-471c-be1e-05f15d6187ed","Milliequivalent per Deciliter"
"http://www.cdisc.org","Code_316","C64387","2023-12-15","Code","7a751377-3191-4a45-8e61-35ae05d88ac8","Millimole per Liter"
"http://www.cdisc.org","Code_317","C64567","2023-12-15","Code","09148ed0-d18f-4a30-ac21-552443734b53","Molarity Unit"
"http://www.cdisc.org","Code_318","C70713","2023-12-15","Code","2351623d-57ef-4301-88a4-8851e1b84ca2","Biospecimen Type"
"http://www.cdisc.org","Code_319","C49487","2023-12-15","Code","f98a6028-b678-4bd4-8d54-bcf6501e3673","No"
"http://www.cdisc.org","Code_320","C49488","2023-12-15","Code","14d14d51-9683-46a0-bbcf-9a1b111779d2","Yes"
"http://www.cdisc.org","Code_321","C83309","2023-12-15","Code","aae384a0-f423-4531-9b1c-6dad94802b37","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_322","C64809","2023-12-15","Code","4456213e-1a82-4a97-b477-a7a7de4c1b56","SODIUM"
"http://www.cdisc.org","Code_323","C64853","2023-12-15","Code","72c76d08-6569-4711-b9b0-9ae7678804d1","K"
"http://www.cdisc.org","Code_324","C36292","2023-12-15","Code","31e199ce-d323-448f-ac1e-c776b7e4de79","Laboratory Test Result"
"http://www.cdisc.org","Code_325","C67474","2023-12-15","Code","ab2b5d71-da57-452c-8e71-e9c62168319a","Milliequivalent per Liter"
"http://www.cdisc.org","Code_326","C67473","2023-12-15","Code","30a2f1c3-153d-4350-9136-0476831e9142","Milliequivalent per Deciliter"
"http://www.cdisc.org","Code_327","C64387","2023-12-15","Code","30cecaa0-22eb-4555-bdda-0252bb21615b","Millimole per Liter"
"http://www.cdisc.org","Code_328","C64567","2023-12-15","Code","d3fd109b-3389-46f3-8204-0d5127a86ae4","Molarity Unit"
"http://www.cdisc.org","Code_329","C70713","2023-12-15","Code","36f7ba1a-faf4-4d91-8acf-cf64305261d6","Biospecimen Type"
"http://www.cdisc.org","Code_330","C49487","2023-12-15","Code","ff4f26bc-43ee-4036-bcb2-62aa87f27586","No"
"http://www.cdisc.org","Code_331","C49488","2023-12-15","Code","4098fae5-1ffb-4b86-81e2-b1bf684a9a85","Yes"
"http://www.cdisc.org","Code_332","C83309","2023-12-15","Code","29054da3-cc02-45c3-8ea9-0ca67341a167","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_333","C64853","2023-12-15","Code","5d2bec7c-5bd3-4c3f-b58f-a7d67eefa343","K"
"http://www.cdisc.org","Code_334","C64495","2023-12-15","Code","189f1e2a-70a1-48dc-9944-3bec23fcece7","CL"
"http://www.cdisc.org","Code_335","C36292","2023-12-15","Code","b29c411b-9a1b-4c8f-9130-88dce0a5d628","Laboratory Test Result"
"http://www.cdisc.org","Code_336","C67474","2023-12-15","Code","41d614fe-45f3-4ad3-a98b-0f3092a666e8","Milliequivalent per Liter"
"http://www.cdisc.org","Code_337","C67473","2023-12-15","Code","07bb6d8b-1a87-40b8-8ead-61be5679da7c","Milliequivalent per Deciliter"
"http://www.cdisc.org","Code_338","C64387","2023-12-15","Code","029114fb-4135-4d8b-b4a5-4292a6c0ec75","Millimole per Liter"
"http://www.cdisc.org","Code_339","C64567","2023-12-15","Code","ad6c1682-acee-4cb9-84f1-18204262968f","Molarity Unit"
"http://www.cdisc.org","Code_340","C70713","2023-12-15","Code","d9ba3ed2-31a9-464a-a472-a7367d1bafca","Biospecimen Type"
"http://www.cdisc.org","Code_341","C49487","2023-12-15","Code","2604a067-da75-4345-a56f-83faecc9ec56","No"
"http://www.cdisc.org","Code_342","C49488","2023-12-15","Code","730cc5f8-9cf7-4602-a644-18adeef811e4","Yes"
"http://www.cdisc.org","Code_343","C83309","2023-12-15","Code","32a3b52a-233d-4c0b-99bd-59efe536d319","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_344","C64495","2023-12-15","Code","c17e7bd6-60b7-47ab-ad3a-1d179925a23d","CL"
"http://www.cdisc.org","Code_345","C64488","2023-12-15","Code","c546a38f-60c9-4771-8988-3c2d7faf9f95","CA"
"http://www.cdisc.org","Code_346","C36292","2023-12-15","Code","e75f98d4-e0cb-47e3-8019-6edcec0f0840","Laboratory Test Result"
"http://www.cdisc.org","Code_347","C67015","2023-12-15","Code","48236e17-d243-4020-a277-877ef2740a52","Milligram per Deciliter"
"http://www.cdisc.org","Code_348","C64572","2023-12-15","Code","7accd694-e0b5-45e7-b0f9-eec551b492cb","Microgram per Milliliter"
"http://www.cdisc.org","Code_349","C64387","2023-12-15","Code","25eab947-fe1f-4cd2-b862-a2e84a82a7ee","Millimole per Liter"
"http://www.cdisc.org","Code_350","C67473","2023-12-15","Code","46800d7a-38ed-40e1-9a5e-aa4c59ba5019","Milliequivalent per Deciliter"
"http://www.cdisc.org","Code_351","C67474","2023-12-15","Code","98b89b3c-9936-448c-9bb5-33c85fb7612d","Milliequivalent per Liter"
"http://www.cdisc.org","Code_352","C48207","2023-12-15","Code","1114d126-d2b8-477d-bff4-8382ff81ce52","Unit of Concentration"
"http://www.cdisc.org","Code_353","C70713","2023-12-15","Code","9122cadf-7546-4c85-a9aa-6df645cee965","Biospecimen Type"
"http://www.cdisc.org","Code_354","C49487","2023-12-15","Code","74adbd5c-a77b-4d7b-871e-40d21f9958b5","No"
"http://www.cdisc.org","Code_355","C49488","2023-12-15","Code","e6e3c00b-0382-40f3-9c28-062b8354d9e0","Yes"
"http://www.cdisc.org","Code_356","C83309","2023-12-15","Code","02fc256e-4cc1-424d-ae35-e5834011ec02","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_357","C64488","2023-12-15","Code","694bd1e5-d18b-44f5-9344-8b6a50c9f1e3","CA"
"http://www.cdisc.org","Code_358","C64857","2023-12-15","Code","202a1cab-34dc-418d-bca8-eb7362c7bcc7","PHOS"
"http://www.cdisc.org","Code_359","C36292","2023-12-15","Code","46b3b601-b5b4-418c-a4e3-a266e7a0775d","Laboratory Test Result"
"http://www.cdisc.org","Code_360","C67015","2023-12-15","Code","018e5955-c6e8-48eb-82b8-e3f96dc02c17","Milligram per Deciliter"
"http://www.cdisc.org","Code_361","C64572","2023-12-15","Code","cdb97c61-1c8e-4219-83cf-d575f3eceb8c","Microgram per Milliliter"
"http://www.cdisc.org","Code_362","C48508","2023-12-15","Code","1dd6fb39-710c-46c1-ac74-0dd78ac4de86","Micromole per Liter"
"http://www.cdisc.org","Code_363","C64387","2023-12-15","Code","1220c381-64d8-4732-a09c-51d5cc89cb9c","Millimole per Liter"
"http://www.cdisc.org","Code_364","C48207","2023-12-15","Code","48d8c6bd-6604-4b72-ae0b-59d4eda0b83d","Unit of Concentration"
"http://www.cdisc.org","Code_365","C70713","2023-12-15","Code","f03a7d01-9e76-4a16-858e-24a6bb0e44b3","Biospecimen Type"
"http://www.cdisc.org","Code_366","C49487","2023-12-15","Code","7da1a76b-87d5-49c5-b8c6-3685694b241d","No"
"http://www.cdisc.org","Code_367","C49488","2023-12-15","Code","aeeac837-5f26-407b-9346-240bb0ac4640","Yes"
"http://www.cdisc.org","Code_368","C83309","2023-12-15","Code","8c0571a7-2529-40cd-b051-d990dffe3921","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_369","C64857","2023-12-15","Code","75cf7739-137e-453a-a174-b684e6cbbc22","PHOS"
"http://www.cdisc.org","Code_370","C64814","2023-12-15","Code","23ed6441-54f1-4747-8387-b1e2b6fd1609","URATE"
"http://www.cdisc.org","Code_371","C36292","2023-12-15","Code","e25e21d6-ec99-473b-8161-a3b127fcb564","Laboratory Test Result"
"http://www.cdisc.org","Code_372","C67015","2023-12-15","Code","c409665c-5bfe-4af1-9497-91623728b64a","Milligram per Deciliter"
"http://www.cdisc.org","Code_373","C64572","2023-12-15","Code","613b0b00-850b-415a-835b-66be7c4a32ac","Microgram per Milliliter"
"http://www.cdisc.org","Code_374","C48508","2023-12-15","Code","afc7bf38-2dc4-4cde-b60b-247f26e792af","Micromole per Liter"
"http://www.cdisc.org","Code_375","C64387","2023-12-15","Code","a16f0360-a7b7-4f7e-b731-56effafe8682","Millimole per Liter"
"http://www.cdisc.org","Code_376","C48207","2023-12-15","Code","5380796b-5935-4c75-9ef4-7f1226af7a37","Unit of Concentration"
"http://www.cdisc.org","Code_377","C70713","2023-12-15","Code","167c3f92-921c-42b8-bc93-34469e809d9c","Biospecimen Type"
"http://www.cdisc.org","Code_378","C49487","2023-12-15","Code","eab15906-3599-442d-9d27-6c003f0213ff","No"
"http://www.cdisc.org","Code_379","C49488","2023-12-15","Code","70f6d9fe-036c-4ec3-80ec-66208d48ce26","Yes"
"http://www.cdisc.org","Code_380","C83309","2023-12-15","Code","60fcf6dc-9c3a-4bc0-96a1-ac353d983d4b","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_381","C64814","2023-12-15","Code","12fa1056-3eaf-487c-bc32-6f9059818c3f","URATE"
"http://www.cdisc.org","Code_382","C64431","2023-12-15","Code","87c182f2-cf67-4ba0-9551-acfb99da86ed","ALB"
"http://www.cdisc.org","Code_383","C36292","2023-12-15","Code","8a28aed1-852b-4f22-9f33-858c38d720b0","Laboratory Test Result"
"http://www.cdisc.org","Code_384","C70713","2023-12-15","Code","ea0162e6-d887-401c-a2e4-0117f4cbfdeb","Biospecimen Type"
"http://www.cdisc.org","Code_385","C49487","2023-12-15","Code","2ce94e09-66bd-4525-8b44-4613a1cd8f71","No"
"http://www.cdisc.org","Code_386","C49488","2023-12-15","Code","c7c12690-368f-4b1d-a2d2-17e153250ce4","Yes"
"http://www.cdisc.org","Code_387","C83309","2023-12-15","Code","4e4be3eb-eb38-4e25-a779-4841c2abc019","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_388","C64431","2023-12-15","Code","e02829b2-3332-4ad5-81c1-8d749f37ce76","ALB"
"http://www.cdisc.org","Code_389","C64547","2023-12-15","Code","22c92201-8c4e-42c3-973a-be72c0076c0c","CREAT"
"http://www.cdisc.org","Code_390","C36292","2023-12-15","Code","af615307-90ef-4f52-8d97-b4d596d21149","Laboratory Test Result"
"http://www.cdisc.org","Code_391","C67015","2023-12-15","Code","21cc1331-8c41-47dc-bd11-2b26359edaa6","Milligram per Deciliter"
"http://www.cdisc.org","Code_392","C64572","2023-12-15","Code","d9931595-8c62-4d53-b8f0-55c4ac7b3291","Microgram per Milliliter"
"http://www.cdisc.org","Code_393","C64387","2023-12-15","Code","277ac214-8d1c-4814-908d-76442fbd4698","Millimole per Liter"
"http://www.cdisc.org","Code_394","C48508","2023-12-15","Code","acf9f25e-260f-4246-ac37-f41dacbbbed4","Micromole per Liter"
"http://www.cdisc.org","Code_395","C48207","2023-12-15","Code","336146a6-fc00-4485-8991-54a8d0fe5314","Unit of Concentration"
"http://www.cdisc.org","Code_396","C70713","2023-12-15","Code","a82b81c7-bd20-4ba6-aba3-eb45622dd14f","Biospecimen Type"
"http://www.cdisc.org","Code_397","C49487","2023-12-15","Code","bdc8c79d-428d-4a3c-b2e4-fc6ba0f9b1a6","No"
"http://www.cdisc.org","Code_398","C49488","2023-12-15","Code","ae7a1a43-6bc7-432b-b259-8feca3e27a27","Yes"
"http://www.cdisc.org","Code_399","C83309","2023-12-15","Code","78ea9303-90eb-4e58-8923-9885679a8e90","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_400","C64547","2023-12-15","Code","f54f870e-385e-47ef-b7f2-3b47347f202d","CREAT"
"http://www.cdisc.org","Code_401","C64832","2023-12-15","Code","2e290409-12ae-4abe-8396-f22546e81649","SPGRAV"
"http://www.cdisc.org","Code_402","C36292","2023-12-15","Code","266ae111-463f-4a85-8e4d-d388cf461cab","Laboratory Test Result"
"http://www.cdisc.org","Code_403","C70713","2023-12-15","Code","0311e691-f568-4468-89b5-6be5de077ff6","Biospecimen Type"
"http://www.cdisc.org","Code_404","C49487","2023-12-15","Code","6cccbfca-3d8e-492e-9ccf-6ba53ca16f54","No"
"http://www.cdisc.org","Code_405","C49488","2023-12-15","Code","3ab1bee0-bb09-474d-aa54-1c0688b26bb8","Yes"
"http://www.cdisc.org","Code_406","C83309","2023-12-15","Code","75d9d0d3-c081-4c8b-81f7-980a3edc729b","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_407","C64832","2023-12-15","Code","f157e5a2-78a4-420f-9958-6f7297364a0a","SPGRAV"
"http://www.cdisc.org","Code_408","C45997","2023-12-15","Code","8b5eba6c-6b08-4607-9aa8-f9bb1b8a6f82","PH"
"http://www.cdisc.org","Code_409","C36292","2023-12-15","Code","517f6266-287e-4db5-b148-f0da890925b6","Laboratory Test Result"
"http://www.cdisc.org","Code_410","C70713","2023-12-15","Code","af530bec-27fc-49b4-a0ce-726ea6b3127e","Biospecimen Type"
"http://www.cdisc.org","Code_411","C49487","2023-12-15","Code","cedfe8ed-cfce-4146-9b8d-7b28e03db0d9","No"
"http://www.cdisc.org","Code_412","C49488","2023-12-15","Code","72630711-ee07-4f7a-81a9-6e0d32f9ba3b","Yes"
"http://www.cdisc.org","Code_413","C83309","2023-12-15","Code","42d500ac-82f2-46bb-981e-917bb7356454","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_414","C45997","2023-12-15","Code","48d74b39-e47e-49d0-a7af-f5d78edeca49","PH"
"http://www.cdisc.org","Code_415","C64858","2023-12-15","Code","18037640-0d63-4b13-ad97-1291e42295e4","PROT"
"http://www.cdisc.org","Code_416","C36292","2023-12-15","Code","3d9f16e4-2f5b-4444-8694-1318344b651c","Laboratory Test Result"
"http://www.cdisc.org","Code_417","C70713","2023-12-15","Code","2e9c86e0-3f3a-49a0-b3ee-e16bc01c1639","Biospecimen Type"
"http://www.cdisc.org","Code_418","C49487","2023-12-15","Code","597b961c-1562-4932-b5fc-01be56867e79","No"
"http://www.cdisc.org","Code_419","C49488","2023-12-15","Code","3aed956f-d183-4957-90bd-24b9bd969d79","Yes"
"http://www.cdisc.org","Code_420","C83309","2023-12-15","Code","f2c02f7a-f933-4c70-a0d2-16417dfcd1ce","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_421","C64858","2023-12-15","Code","d15db48e-d804-4e1f-a0cc-cbcfa5783310","PROT"
"http://www.cdisc.org","Code_422","C105585","2023-12-15","Code","c55f31a3-abbc-431e-a7f1-bd42dd9c79db","GLUC"
"http://www.cdisc.org","Code_423","C36292","2023-12-15","Code","43fe9d37-486e-4ca1-b96a-63c664e6a291","Laboratory Test Result"
"http://www.cdisc.org","Code_424","C70713","2023-12-15","Code","0b6a819a-1448-46dc-b3c6-b24279a75554","Biospecimen Type"
"http://www.cdisc.org","Code_425","C49487","2023-12-15","Code","9bb1e3c2-2469-49a9-b21a-fc78f35a86ee","No"
"http://www.cdisc.org","Code_426","C49488","2023-12-15","Code","a8b5fe3a-dd3e-4963-a76a-d625c8f22111","Yes"
"http://www.cdisc.org","Code_427","C83309","2023-12-15","Code","aefdb8ef-69ab-4307-993b-e4d611a12cf7","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_428","C105585","2023-12-15","Code","e981b418-2ab1-410a-9d21-d72f5746b9fb","GLUC"
"http://www.cdisc.org","Code_429","C64854","2023-12-15","Code","ef064f4e-68c7-4337-90dd-4489544df4f9","KETONES"
"http://www.cdisc.org","Code_430","C36292","2023-12-15","Code","4db6ca31-ae35-4b7b-8b71-2094815d81ae","Laboratory Test Result"
"http://www.cdisc.org","Code_431","C70713","2023-12-15","Code","8de76e32-cd64-400c-9f48-a8a2b3c2f83f","Biospecimen Type"
"http://www.cdisc.org","Code_432","C49487","2023-12-15","Code","3486c368-195f-41e6-8565-3e296100ecc9","No"
"http://www.cdisc.org","Code_433","C49488","2023-12-15","Code","60c3c5b2-1278-4065-ab0c-369364795afe","Yes"
"http://www.cdisc.org","Code_434","C83309","2023-12-15","Code","99b6e7bb-eb44-4b93-995c-413564ce2279","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_435","C64854","2023-12-15","Code","14d9f951-9643-4320-933e-42a365701fc6","KETONES"
"http://www.cdisc.org","Code_436","C38037","2023-12-15","Code","7b947dcd-4355-484d-9cc2-622823e59d14","BILI"
"http://www.cdisc.org","Code_437","C36292","2023-12-15","Code","88ca17c3-38a7-46e0-8047-8f9935387e80","Laboratory Test Result"
"http://www.cdisc.org","Code_438","C70713","2023-12-15","Code","e561aefc-71bb-4e38-8532-5ed18c27d327","Biospecimen Type"
"http://www.cdisc.org","Code_439","C49487","2023-12-15","Code","3dcbf7c7-c64c-47ad-9af6-c31d83a0a3d5","No"
"http://www.cdisc.org","Code_440","C49488","2023-12-15","Code","264928dd-f314-4b3b-a33f-6696ed209c8c","Yes"
"http://www.cdisc.org","Code_441","C83309","2023-12-15","Code","b8e638a6-255e-4c8c-b762-a6d05050f995","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_442","C38037","2023-12-15","Code","0424736d-32b2-446a-aafc-047e1d93a4d3","BILI"
"http://www.cdisc.org","Code_443","C64816","2023-12-15","Code","abf1a520-6146-470a-b6a6-1f7b79c35279","UROBIL"
"http://www.cdisc.org","Code_444","C36292","2023-12-15","Code","a12b46de-ef96-4355-9857-b20dc5334d22","Laboratory Test Result"
"http://www.cdisc.org","Code_445","C96599","2023-12-15","Code","3cc173f9-589e-4e3e-bacc-af4806a8ab1e","Ehrlich Unit"
"http://www.cdisc.org","Code_446","C67015","2023-12-15","Code","8904f73c-a8ea-4e58-9190-c27b111d5505","Milligram per Deciliter"
"http://www.cdisc.org","Code_447","C48508","2023-12-15","Code","ae4a1405-006b-448e-858a-ba6e3b19449f","Micromole per Liter"
"http://www.cdisc.org","Code_448","C48207","2023-12-15","Code","f6302c88-e7de-4257-9dc0-b9856366800a","Unit of Concentration"
"http://www.cdisc.org","Code_449","C70713","2023-12-15","Code","3fcbe65f-aa05-4aaf-b675-9d71d7807181","Biospecimen Type"
"http://www.cdisc.org","Code_450","C49487","2023-12-15","Code","ee979a09-a548-4ead-baef-ad9087e7b7b7","No"
"http://www.cdisc.org","Code_451","C49488","2023-12-15","Code","27bb2f01-60f4-4f4a-ad60-b6854cbcb18a","Yes"
"http://www.cdisc.org","Code_452","C83309","2023-12-15","Code","6b53d6c4-5655-4122-834d-0c82d5824306","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_453","C64816","2023-12-15","Code","9195ad63-596d-4441-972a-64ccc29d514f","UROBIL"
"http://www.cdisc.org","Code_454","C64810","2023-12-15","Code","c7607614-0134-44e1-8325-a076fa85f653","NITRITE"
"http://www.cdisc.org","Code_455","C36292","2023-12-15","Code","c911abb8-c5f2-4a69-96c0-f7f754414d92","Laboratory Test Result"
"http://www.cdisc.org","Code_456","C70713","2023-12-15","Code","393c500d-63a2-4795-93a8-68e61556876c","Biospecimen Type"
"http://www.cdisc.org","Code_457","C49487","2023-12-15","Code","bd8a7aed-2e3f-4911-b6e1-a152505ad0cd","No"
"http://www.cdisc.org","Code_458","C49488","2023-12-15","Code","be634c63-45ec-4a8e-be3f-c3ac8958ecb0","Yes"
"http://www.cdisc.org","Code_459","C83309","2023-12-15","Code","ead28b78-f863-46c1-9f64-77829d00ab3a","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_460","C64810","2023-12-15","Code","df2c99de-5e89-4e47-8493-990778d09fd6","NITRITE"
"http://www.cdisc.org","Code_461","C64849","2023-12-15","Code","0cfb509b-8396-4201-9911-cec2ab5d19d9","HBA1C"
"http://www.cdisc.org","Code_462","C36292","2023-12-15","Code","8a1e3369-5680-4681-8fa5-588f74f8db61","Laboratory Test Result"
"http://www.cdisc.org","Code_463","C64783","2023-12-15","Code","8f07f417-977a-4a0f-afb4-47cd154407ef","Gram per Deciliter"
"http://www.cdisc.org","Code_464","No Concept Code","2023-12-15","Code","e50bab5d-316a-45c8-96ca-fc604c31d245","LBORRESU"
"http://www.cdisc.org","Code_465","C70713","2023-12-15","Code","38efede8-c452-41b5-81aa-869c86deb6cf","Biospecimen Type"
"http://www.cdisc.org","Code_466","C49487","2023-12-15","Code","df6232fb-0de1-43a4-ac24-bea8a85e5a6c","No"
"http://www.cdisc.org","Code_467","C49488","2023-12-15","Code","1e570291-8109-4301-9337-ffa660d7678f","Yes"
"http://www.cdisc.org","Code_468","C83309","2023-12-15","Code","1dc2bd91-1e5f-4cd9-8686-ed90a428b4e7","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_469","C64849","2023-12-15","Code","00f3aa70-718c-4a24-8ed6-d802a66d62bc","HBA1C"
"http://www.cdisc.org","Code_131","C25208","2023-12-15","Code","2c8696a6-e721-452e-84d7-e28fd259daa1","WEIGHT"
"http://www.cdisc.org","Code_132","C77140","2023-12-15","Code","fb97a645-cb3a-4b61-8586-7ee68843cc6f","Clinical Test Result"
"http://www.cdisc.org","Code_133","C48531","2023-12-15","Code","9cb25f14-4155-468e-981a-d8905a4bf250","Pound"
"http://www.cdisc.org","Code_134","C48155","2023-12-15","Code","6bbd45df-dc57-4925-aec7-9db1430b5ae3","Gram"
"http://www.cdisc.org","Code_135","C28252","2023-12-15","Code","ef2478c5-5504-409a-a500-e6d399cf4002","Kilogram"
"http://www.cdisc.org","Code_136","C48208","2023-12-15","Code","40ada479-ce34-402b-9088-f316253bc4ba","Unit of Weight"
"http://www.cdisc.org","Code_137","C25208","2023-12-15","Code","d1cfe143-1a93-48fd-b21e-ea359e627d33","WEIGHT"
"http://www.cdisc.org","Code_117","C174266","2023-12-15","Code","9344f3a7-9477-4263-88f5-5fa580ecb68e","Investigational Arm"
"http://www.cdisc.org","Code_118","C188866","2023-12-15","Code","e39d0114-7eb0-4c84-85a7-cb6b011b551d","Data Generated Within Study"
"http://www.cdisc.org","Code_119","C174266","2023-12-15","Code","7a94bbae-82c6-4b47-9e33-e1782575f725","Investigational Arm"
"http://www.cdisc.org","Code_120","C188866","2023-12-15","Code","5f3c3543-20cf-4e6f-a006-f5ab9eb2552b","Data Generated Within Study"
"http://www.cdisc.org","Code_126","C49659","2023-12-15","Code","aa3bc5a7-45e7-45d7-847d-a1388427ac83","Open Label Study"
"http://www.cdisc.org","Code_121","C202487","2023-12-15","Code","3bfa7b28-d281-42c9-853e-3711644ebd18","Screening Epoch"
"http://www.cdisc.org","Code_122","C101526","2023-12-15","Code","4a7194fb-002a-4ee2-9ba7-80bbc317540a","Treatment Epoch"
"http://www.cdisc.org","Code_123","C42872","2023-12-15","Code","7125b08a-3684-477e-a1a1-2477ec9fda02","Washout Period"
"http://www.cdisc.org","Code_124","C101526","2023-12-15","Code","8e2e1783-94f7-4fc1-933e-ec0b1bebdd35","Treatment Epoch"
"http://www.cdisc.org","Code_125","C202578","2023-12-15","Code","7a16d5de-071d-41df-b794-681cd1f95198","Follow-Up Epoch"
"SNOMED","Code_470","46635009","January 31, 2018","Code","6e2f135c-7f3f-4f4c-b599-05c80e8a1016","Diabetes mellitus type 1"
"SNOMED","Code_471","44054006","January 31, 2018","Code","c7e71ef6-aff4-4cf9-9c41-6237add7a5fb","Diabetes mellitus type 2"
"http://www.cdisc.org","Code_477","C41161","2023-12-15","Code","64ea1b48-c8e8-4d2e-b84f-4845fa7c31ae","Experimental Intervention"
"http://www.cdisc.org","Code_478","C1909","2023-12-15","Code","3dfe5855-58f6-472b-a6b4-dde7da212d41","Pharmacologic Substance"
"http://www.cdisc.org","Code_481","C25301","2023-12-15","Code","1f0e71a7-cdeb-487f-8992-6cc7dcb75d0f","Day"
"SPONSOR","Code_476","A","12","Code","4965c9fa-410d-40f6-a1a5-283da97bf5af","B"
"http://www.cdisc.org","Code_472","C25301","2023-12-15","Code","fcdad3e2-54d8-494b-8c7b-67293c7535b7","Day"
"http://www.cdisc.org","Code_474","C28253","2023-12-15","Code","bb17ac27-593b-44b5-8975-9b2a9755ac0c","Milligram"
"http://www.cdisc.org","Code_473","C38284","2023-12-15","Code","486df144-c4dc-4226-80ef-60cf52ebac54","Nasal Route of Administration"
"http://www.cdisc.org","Code_475","C64576","2023-12-15","Code","8d98dcb8-c2c6-4165-b8c5-956c352b3f75","Once"
"http://www.cdisc.org","Code_480","C99909x1","2023-12-15","Code","a619820b-749f-4aa6-ade0-027bd5a319c5","IMP"
"FDA","Code_479","A","None set","Code","6665e9be-1c32-4c08-98fe-ce9f6cf35036","B"
"http://www.cdisc.org","Code_487","C41161","2023-12-15","Code","2a2655d2-00ad-4cba-923b-38ab6493cc23","Experimental Intervention"
"http://www.cdisc.org","Code_488","C1909","2023-12-15","Code","f0d139b3-92fb-4fd5-bab8-a914f7690418","Pharmacologic Substance"
"http://www.cdisc.org","Code_491","C25301","2023-12-15","Code","85fd5442-13c0-4790-9190-c6288f449d52","Day"
"SPONSOR","Code_486","A","12","Code","02725f61-5a85-4ede-ae6d-fcaf9a6f77a6","B"
"http://www.cdisc.org","Code_482","C25301","2023-12-15","Code","2ac0b797-f5ef-43b7-92ee-517825c78093","Day"
"http://www.cdisc.org","Code_484","C28253","2023-12-15","Code","bf66d4fa-d093-4622-bdef-686f6a57f967","Milligram"
"http://www.cdisc.org","Code_483","C28161","2023-12-15","Code","94ce0a91-65ab-4325-8d77-2607dfe4c85a","Intramuscular Route of Administration"
"http://www.cdisc.org","Code_485","C64576","2023-12-15","Code","89830876-8926-4b0a-824e-70b60f50ad23","Once"
"http://www.cdisc.org","Code_490","C99909x1","2023-12-15","Code","39afe570-ffe4-4eb9-9fe1-5c8afd30c289","IMP"
"FDA","Code_489","A","None set","Code","2c5d5787-4d95-4661-8b5e-e736c56ca2de","B"
"http://www.cdisc.org","Code_496","C85826","2023-12-15","Code","1058b57a-1d8c-4b51-b9ce-abe676341d28","Primary Objective"
"http://www.cdisc.org","Code_495","C94496","2023-12-15","Code","ca3e0b75-a58f-4521-b9a6-c5b3863130eb","Primary Endpoint"
"http://www.cdisc.org","Code_498","C85827","2023-12-15","Code","f84bb22b-67c6-4c0c-a9e7-6cae0184906b","Secondary Objective"
"http://www.cdisc.org","Code_497","C139173","2023-12-15","Code","45bf8641-7349-439f-b80c-10870ec655fe","Secondary Endpoint"
