"codeSystemVersion","instanceType","code","id","decode","uuid:ID","codeSystem"
"2023-12-15","Code","C139173","Code_499","Secondary Endpoint","d33af205-cb6a-42cb-96f6-ea1e3d199cde","http://www.cdisc.org"
"2023-12-15","Code","C85827","Code_502","Secondary Objective","74f44ab1-90c7-47e7-8e01-5a64975dc011","http://www.cdisc.org"
"2023-12-15","Code","C139173","Code_501","Secondary Endpoint","c9464d4f-aa1b-41fb-a49f-c8ad4cbb64d1","http://www.cdisc.org"
"2023-12-15","Code","C163559","Code_504","Exploratory Objective","e9b0ac4d-1100-4ef8-b1c8-ab2e6ffd69e3","http://www.cdisc.org"
"2023-12-15","Code","C170559","Code_503","Exploratory Endpoint","f3f0d4f8-0d79-4e1a-880c-0b84386cb884","http://www.cdisc.org"
"2023-12-15","Code","C163559","Code_506","Exploratory Objective","589d8627-81e3-412f-9bae-bcd1e9a66dc2","http://www.cdisc.org"
"2023-12-15","Code","C170559","Code_505","Exploratory Endpoint","298a1e45-0a7c-4832-98bb-bbcda685d562","http://www.cdisc.org"
"2023-12-15","Code","C49636","Code_492","Both","21ee8a2b-2a58-4505-946c-ecba0489739b","http://www.cdisc.org"
"2023-12-15","Code","C25532","Code_507","Inclusion Criteria","89d89355-5d05-4205-adb5-8b17ed2584a2","http://www.cdisc.org"
"2023-12-15","Code","C25532","Code_508","Inclusion Criteria","49638d95-0d2c-432f-a73e-5b58c3530ed8","http://www.cdisc.org"
"2023-12-15","Code","C25532","Code_509","Inclusion Criteria","4498c60f-0520-485a-b8c0-a0abd2517840","http://www.cdisc.org"
"2023-12-15","Code","C25532","Code_510","Inclusion Criteria","9b20648d-94b7-44f8-a196-8a976625f4e8","http://www.cdisc.org"
"2023-12-15","Code","C25532","Code_511","Inclusion Criteria","3f74dfbc-448a-4d5c-aab9-5fb0db4a7852","http://www.cdisc.org"
"2023-12-15","Code","C25532","Code_512","Inclusion Criteria","c00f393b-8efd-4016-80d3-1a376d54a923","http://www.cdisc.org"
"2023-12-15","Code","C25532","Code_513","Inclusion Criteria","e270e30a-274e-43ce-b96b-a6952e20eca6","http://www.cdisc.org"
"2023-12-15","Code","C25532","Code_514","Inclusion Criteria","1fa64596-fdc3-48a0-9822-f21c1381555d","http://www.cdisc.org"
"2023-12-15","Code","C25532","Code_515","Inclusion Criteria","4d109e88-9d2d-4935-a424-19717975577b","http://www.cdisc.org"
"2023-12-15","Code","C25532","Code_516","Inclusion Criteria","c64f0cc4-9b60-4f4f-b3ef-df6057667baa","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_517","Exclusion Criteria","bbea03a4-82fe-4598-87f2-9fd40f3e563d","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_518","Exclusion Criteria","0a7bf587-0804-4d99-bb2c-d04df3ec530f","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_519","Exclusion Criteria","e28b6dd4-8218-4027-84f3-167f69866b76","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_520","Exclusion Criteria","635537fe-82d2-4675-8d51-8498518139fa","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_521","Exclusion Criteria","68edc0b1-eba7-4134-ba0f-38a98c7d85d4","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_522","Exclusion Criteria","8b63bc53-24bf-4a59-9817-111191b10ac2","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_523","Exclusion Criteria","24a19348-2bad-491d-9b4a-243edd1760d4","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_524","Exclusion Criteria","8426e4f7-50ba-43be-9ace-4e6dd8379f23","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_525","Exclusion Criteria","c3170fe8-41df-43e1-a0a4-d7efa6c877ff","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_526","Exclusion Criteria","643d82d9-4e27-4fbd-8d1c-cfc9f324f497","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_527","Exclusion Criteria","3073e468-5904-470c-9e28-e9f8aa1c2aaf","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_528","Exclusion Criteria","d4d13cd2-f1b0-43ba-aa53-fad5a2c8826a","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_529","Exclusion Criteria","dafbdf37-d458-4b27-ad2f-596d7e68c66b","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_530","Exclusion Criteria","df0a82be-7a6d-432b-af8d-959d13f01f20","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_531","Exclusion Criteria","e0a23680-b782-45ba-a67c-5060c826825c","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_532","Exclusion Criteria","8dd68281-5252-4af5-9619-31d439dfa0bd","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_533","Exclusion Criteria","b563bb68-c683-478c-a2ae-ea8ffff63e16","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_534","Exclusion Criteria","90ee64c5-1300-4ef7-8c57-56ac049bf271","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_535","Exclusion Criteria","4fd38518-f947-4196-a746-9e6940638525","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_536","Exclusion Criteria","4ae374b7-eaf1-483d-8b4a-2fe674c6075b","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_537","Exclusion Criteria","f7e305f4-bfb6-4e97-b04c-c99b0f4d762c","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_538","Exclusion Criteria","1694f792-ffda-4fd9-af13-880e90182029","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_539","Exclusion Criteria","218188bc-1c43-4784-837e-eed7246c2847","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_540","Exclusion Criteria","a0415d98-3cc3-40b2-93bf-fd778b13195b","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_541","Exclusion Criteria","85733823-6ce6-4580-9625-1317571a68be","http://www.cdisc.org"
"2023-12-15","Code","C25370","Code_542","Exclusion Criteria","783660d3-bae7-4ccc-9d29-06c1b6fbfeaa","http://www.cdisc.org"
"2023-12-15","Code","C29848","Code_493","Year","8bf7d1f6-08b5-403f-90d0-da39c61fbb80","http://www.cdisc.org"
"2023-12-15","Code","C29848","Code_494","Year","0968c722-f605-41fd-834c-5a06330a74f2","http://www.cdisc.org"
"2023-12-15","Code","C201357","Code_8","Before","09cd74db-fb08-419a-a055-8f2ae34db703","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_9","Start to Start","d3e53931-c110-4fe6-9648-d1ca2fb843db","http://www.cdisc.org"
"2023-12-15","Code","C201357","Code_11","Before","58d54e7e-16e1-4997-a752-acb93bfc7aa2","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_12","Start to Start","fb07ef2f-cb86-4055-adc2-70e1361fa7a9","http://www.cdisc.org"
"2023-12-15","Code","C201357","Code_13","Before","9ec4cfd3-527b-4d3b-bc2b-544e0aa19893","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_14","Start to Start","6e76e26f-6233-400f-8995-3c3651e77de0","http://www.cdisc.org"
"2023-12-15","Code","C201357","Code_15","Before","b9c01403-b805-4497-b500-13e1a90e77a3","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_16","Start to Start","9e6c743e-ab9e-4dd3-a564-709dd592c27c","http://www.cdisc.org"
"2023-12-15","Code","C201357","Code_17","Before","4be28c08-233b-42bc-95a5-aed490862828","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_18","Start to Start","f6dfd61a-afc2-47c1-a0e0-4cb344f16cb6","http://www.cdisc.org"
"2023-12-15","Code","C201358","Code_19","Fixed Reference","b58ce8ee-90d0-4fd4-adbe-7ec63ad829f9","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_20","Start to Start","c2ae3556-38b8-436a-9cd7-381ffb6bc1b8","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_21","After","d0027494-977c-4535-b1bf-671d55d74130","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_22","Start to Start","83276a07-e131-4bcd-91ac-b4c56ca12178","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_23","After","79ac33d1-f3f0-4349-9c57-50f226ce9b46","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_24","Start to Start","98d3128c-8911-481f-9190-1847d77be5de","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_26","After","60f93dfe-8e5e-42a0-a6fc-a9b8db0837ab","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_27","Start to Start","caf9bc07-31fc-4a19-a12f-b7456d695ee3","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_28","After","5fd63d2a-2568-4a05-84a0-70177ac02df7","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_29","Start to Start","5dc070fc-8934-4fad-86ad-9659d982d1b9","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_30","After","cbf1608d-1088-4553-bcaf-2308300974ba","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_31","Start to Start","fcafd35f-4bbd-46ec-a1a4-d5eaaeeda924","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_32","After","5004df6b-c59b-45a7-a182-78514ced5034","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_33","Start to Start","d899dcc0-5da3-4d0a-b04c-6cc868f68511","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_34","After","1b395d81-66c2-4fed-97e7-78385b005905","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_35","Start to Start","7d535ebd-da14-4ecd-b098-faa4ab1989cf","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_36","After","e56c49d2-53e0-4e7c-8469-05d42db189e8","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_37","Start to Start","1f21fddd-5575-43cb-83be-d190e3596893","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_39","After","627fd39f-3561-46ca-a4cb-02636c608ce9","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_40","Start to Start","0d656555-fb22-4dfe-bfb6-82f02a882585","http://www.cdisc.org"
"2023-12-15","Code","C201357","Code_71","Before","5da4e195-11da-4b3f-920f-48fc43c9defa","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_72","Start to Start","857450db-0369-4791-b714-64fe5cc88228","http://www.cdisc.org"
"2023-12-15","Code","C201357","Code_73","Before","240a4292-511e-4d27-be52-7e33becc4c7c","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_74","Start to Start","d7839ee4-f8da-4299-a0a6-cf0815cb42bc","http://www.cdisc.org"
"2023-12-15","Code","C201357","Code_75","Before","ee252ed2-7b49-4d9b-ad61-cf70127889df","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_76","Start to Start","ac918167-ca2a-45b2-a842-37ebedd378f8","http://www.cdisc.org"
"2023-12-15","Code","C201358","Code_77","Fixed Reference","d2a53772-1dba-4cdf-a303-9bad286d1390","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_78","Start to Start","52bf4e17-863e-4844-ae8f-c9de95a5f512","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_79","After","a4655953-a346-4e3c-9e8c-9da2a613afc0","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_80","Start to Start","264c4a87-6649-4a2d-8ffd-336bf6647091","http://www.cdisc.org"
"2023-12-15","Code","C201357","Code_41","Before","239df655-a49a-4f03-bb87-36897ac5b3df","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_42","Start to Start","6c660251-427f-4016-88df-affd067174f5","http://www.cdisc.org"
"2023-12-15","Code","C201358","Code_43","Fixed Reference","6614d01a-4c80-452c-936a-71fc63ebc6e4","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_44","Start to Start","46f13442-4c05-44b8-86f4-a4147afd0bb6","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_45","After","98d9e105-a331-41f3-ab2b-b63cf6e612b4","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_46","Start to Start","67d35829-df85-41c7-b5c8-1ef9219e3439","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_47","After","8ed9bee8-228f-425c-b3f8-84ff03f92a87","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_48","Start to Start","d54ab0d9-0ea4-4cd5-82bc-5267cfb4e06f","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_49","After","1063d595-e06c-4179-885c-66384a6840e5","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_50","Start to Start","825b0788-8d52-4d8b-a280-796769ec381f","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_51","After","ddcdcad1-eaf8-40d8-82d0-a2acc2115aa9","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_52","Start to Start","1f4fe90d-1301-48a5-a121-a429d1504aea","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_53","After","0962548e-b69f-40c6-ae9c-2679ea5bf9e7","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_54","Start to Start","fa7191e8-9de2-4470-85cc-c719591fff17","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_55","After","8f310e61-a2a0-40ef-8288-269d74607dd8","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_56","Start to Start","b4be27bf-b11d-40d9-a7e3-88b4d8b63dae","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_57","After","cb0861ba-55c7-4605-a22b-7382585d2ece","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_58","Start to Start","2bd5b217-171a-4fb8-9fa6-b9470a8c725e","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_59","After","d38f76d0-6c61-4edb-a626-ff7b8b08e220","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_60","Start to Start","a7ac6b16-d210-4a32-80f1-1a9cfcfdbd06","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_61","After","56948b84-7940-46d8-a3f4-c8861acdeb0a","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_62","Start to Start","27244feb-6899-4229-bf65-2535c891cf2c","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_63","After","aa0278f0-bc56-452e-b0c5-d843a1081b20","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_64","Start to Start","36945544-badf-44c4-9903-1824345279cc","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_65","After","118e277a-1c84-4c13-ade8-9fa37dbd36a5","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_66","Start to Start","703b1da1-2cb7-4eca-a478-e75c5df00861","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_67","After","67fea22a-2869-422e-81a6-bb31367abf76","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_68","Start to Start","48fcb77f-bc2c-4a06-8a36-91142c11f7a4","http://www.cdisc.org"
"2023-12-15","Code","C201356","Code_69","After","39d8950a-32e7-47e4-80a3-de717cb00c33","http://www.cdisc.org"
"2023-12-15","Code","C201355","Code_70","Start to Start","b53fa860-b895-4b49-b154-8e4bc9db528f","http://www.cdisc.org"
"2023-12-15","Code","C99905x1","Code_3","Brief Study Title","3b72e382-cd30-46be-ba09-696c3f939cc4","http://www.cdisc.org"
"2023-12-15","Code","C99905x2","Code_4","Official Study Title","be2b98bd-6060-4781-b6d7-cfc90517be67","http://www.cdisc.org"
"2023-12-15","Code","C25425","Code_5","Approval","c401a222-fe94-4f3e-ae0c-4107507eb2ae","http://www.cdisc.org"
